Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST03183,42,114175,740660,758,36,No
CUST03184,54,102396,692214,813,24,No
CUST03185,23,84631,804038,802,60,No
CUST03186,50,30834,348304,670,12,No
CUST03187,25,87195,919849,713,48,No
CUST03188,59,99959,292163,661,60,No
CUST03189,37,64358,984819,833,12,No
CUST03190,58,58310,463990,635,12,No
CUST03191,23,54071,911412,730,24,No
CUST03192,48,31260,129802,640,60,No
CUST03193,55,148196,486999,508,60,No
CUST03194,40,125781,679402,839,12,No
CUST03195,58,52972,610033,838,60,No
CUST03196,28,137097,296240,699,60,No
CUST03197,32,96442,737973,602,12,No
CUST03198,26,68093,728264,625,48,Yes
CUST03199,29,147038,835813,632,24,No
CUST03200,37,79470,219724,718,24,No
CUST03201,44,37793,852257,647,36,Yes
CUST03202,56,108757,121921,539,24,No
CUST03203,21,149988,301187,533,36,No
CUST03204,28,125257,523213,672,12,No
CUST03205,55,85987,585591,562,48,No
CUST03206,38,127956,137312,682,12,No
CUST03207,45,130722,248495,779,36,No
CUST03208,60,130431,881845,544,12,No
CUST03209,42,46016,597447,773,24,No
CUST03210,43,28904,406705,699,48,No
CUST03211,53,126693,901243,706,24,No
CUST03212,60,108556,556905,800,12,No
CUST03213,35,134381,738941,753,60,No
CUST03214,45,67233,723738,688,24,No
CUST03215,23,84363,247216,501,60,No
CUST03216,44,110028,405179,712,12,No
CUST03217,50,36170,190592,549,60,No
CUST03218,28,102710,192365,742,48,No
CUST03219,56,120145,848578,674,12,No
CUST03220,23,128041,925798,826,36,No
CUST03221,55,132762,496316,650,12,No
CUST03222,24,148082,364787,840,24,No
CUST03223,45,45058,344301,674,48,No
CUST03224,54,72682,128760,755,36,No
CUST03225,47,27979,77417,645,36,No
CUST03226,26,138967,194100,768,60,No
CUST03227,27,72517,168881,548,36,No
CUST03228,41,141445,179737,593,60,No
CUST03229,26,55345,101462,641,36,No
CUST03230,56,123938,617600,540,60,No
CUST03231,55,63955,629198,836,36,No
CUST03232,46,123605,92716,659,48,Yes
CUST03233,42,60264,827093,526,24,Yes
CUST03234,58,25525,162018,744,12,No
CUST03235,44,78213,618290,554,36,No
CUST03236,56,142312,882681,626,12,No
CUST03237,32,109998,646655,553,12,No
CUST03238,29,47199,823704,849,60,No
CUST03239,47,25692,764511,767,36,No
CUST03240,33,89572,624162,621,12,No
CUST03241,60,112409,457310,598,60,No
CUST03242,29,78021,669467,710,60,No
CUST03243,36,105790,947727,563,48,No
CUST03244,59,90231,51523,558,48,No
CUST03245,37,115610,184418,795,24,No
CUST03246,58,40725,753619,627,24,Yes
CUST03247,35,57767,831063,523,12,Yes
CUST03248,29,53591,339982,557,60,Yes
CUST03249,34,119009,166155,507,48,No
CUST03250,34,83598,201397,575,12,No
CUST03251,41,78887,447121,837,60,No
CUST03252,49,111916,261339,825,24,No
CUST03253,43,49641,962209,840,24,No
CUST03254,38,82337,101310,629,12,No
CUST03255,31,33048,869350,530,48,Yes
CUST03256,34,79185,165780,647,24,No
CUST03257,32,80856,856411,507,48,No
CUST03258,54,33558,664973,732,36,No
CUST03259,35,83896,260684,641,48,No
CUST03260,38,46031,553683,612,48,Yes
CUST03261,22,127368,295808,830,48,No
CUST03262,56,91807,723068,574,12,No
CUST03263,44,93423,317188,550,36,No
CUST03264,54,129786,375286,706,12,Yes
CUST03265,27,56617,992434,644,36,Yes
CUST03266,56,137177,693400,794,60,No
CUST03267,52,94248,53534,576,12,No
CUST03268,56,80014,645539,674,12,No
CUST03269,32,39216,818206,656,48,No
CUST03270,38,101833,259156,821,48,No
CUST03271,59,99083,641419,682,12,No
CUST03272,60,50725,983502,625,36,No
CUST03273,42,71777,544281,623,60,No
CUST03274,35,81468,639756,508,12,No
CUST03275,29,55317,480687,522,24,No
CUST03276,55,121811,126130,552,60,No
CUST03277,29,53931,823874,609,24,Yes
CUST03278,23,58614,62266,800,48,No
CUST03279,38,109281,667219,730,24,Yes
CUST03280,36,105186,174548,547,36,No
CUST03281,55,122834,709666,623,12,No
CUST03282,38,95919,225151,836,12,No
CUST03283,52,132094,276868,710,36,No
CUST03284,53,101399,290469,794,36,Yes
CUST03285,43,147507,424236,731,60,No
CUST03286,22,121849,152247,821,60,Yes
CUST03287,38,50237,230426,580,24,No
CUST03288,32,50671,917463,607,24,Yes
CUST03289,50,33031,743802,730,24,No
CUST03290,23,40450,810997,604,36,Yes
CUST03291,40,134411,770119,721,24,No
CUST03292,31,87092,446452,503,24,No
CUST03293,55,47950,767686,715,12,Yes
CUST03294,31,52759,126769,578,48,No
CUST03295,35,116709,902072,585,36,No
CUST03296,56,140845,760034,771,60,No
CUST03297,58,68260,979445,731,24,No
CUST03298,59,94841,742601,790,24,No
CUST03299,48,47562,690626,727,36,No
CUST03300,59,53068,819040,510,24,Yes
CUST03301,45,126260,611457,738,12,No
CUST03302,28,129412,778254,564,12,No
CUST03303,55,149461,948813,557,60,No
CUST03304,58,118382,823442,569,12,No
CUST03305,55,139792,293060,564,24,No
CUST03306,53,137499,686382,778,12,No
CUST03307,56,35953,405584,768,60,Yes
CUST03308,37,68525,625571,569,24,Yes
CUST03309,52,136443,928603,605,24,No
CUST03310,35,116589,717155,545,60,No
CUST03311,49,34363,492627,824,60,Yes
CUST03312,41,85410,222631,848,36,No
CUST03313,42,28926,84714,505,12,No
CUST03314,22,138100,898924,515,12,No
CUST03315,58,35625,136646,597,48,No
CUST03316,27,82537,871716,775,36,Yes
CUST03317,59,28387,804162,576,36,Yes
CUST03318,28,129161,578503,830,36,No
CUST03319,37,45876,139171,779,24,No
CUST03320,57,95780,549938,647,48,No
CUST03321,25,44736,234260,647,60,No
CUST03322,23,66171,447877,740,12,No
CUST03323,50,28440,96290,806,12,Yes
CUST03324,37,141102,307543,693,36,No
CUST03325,26,72378,809063,764,36,No
CUST03326,46,74508,640349,562,24,No
CUST03327,38,92067,288912,664,36,No
CUST03328,44,65648,911487,587,60,No
CUST03329,23,97422,798985,520,48,Yes
CUST03330,34,56508,480108,808,60,No
CUST03331,60,71540,874729,508,60,No
CUST03332,54,49217,181875,533,12,No
CUST03333,24,146652,178356,700,36,No
CUST03334,28,141680,632791,770,12,No
CUST03335,37,137321,725049,590,60,No
CUST03336,52,140402,311111,764,24,No
CUST03337,33,94248,729207,532,48,No
CUST03338,30,113211,118713,572,48,No
CUST03339,39,120156,229171,767,60,No
CUST03340,40,78430,362042,581,12,No
CUST03341,47,124153,801819,566,36,No
CUST03342,54,81477,274263,553,36,No
CUST03343,37,35769,534405,520,48,Yes
CUST03344,45,45535,421904,691,36,No
CUST03345,23,49456,472868,617,36,No
CUST03346,32,63513,250982,511,12,No
CUST03347,40,78895,880570,643,36,No
CUST03348,54,91219,73584,615,12,No
CUST03349,56,116410,575304,765,24,No
CUST03350,38,68457,810736,568,48,No
CUST03351,24,113300,771690,674,12,No
CUST03352,24,136799,355530,622,24,No
CUST03353,34,125276,913961,681,24,No
CUST03354,37,101955,380378,562,48,No
CUST03355,30,130637,157138,546,12,No
CUST03356,50,93971,539108,563,60,Yes
CUST03357,33,56600,672138,546,24,Yes
CUST03358,29,78083,725312,665,24,Yes
CUST03359,47,137042,86445,539,12,No
CUST03360,60,124792,579411,754,36,No
CUST03361,27,85517,575004,708,60,No
CUST03362,54,141893,58789,505,24,No
CUST03363,22,131258,80826,800,12,No
CUST03364,47,39681,626444,565,60,Yes
CUST03365,21,57032,771836,693,36,No
CUST03366,52,59588,814685,645,60,Yes
CUST03367,47,145150,53223,817,24,No
CUST03368,60,128819,412589,568,12,Yes
CUST03369,59,34294,897787,563,60,Yes
CUST03370,57,62596,164143,776,36,No
CUST03371,46,94453,550534,675,12,No
CUST03372,47,50520,228887,580,24,No
CUST03373,53,44383,127071,622,48,No
CUST03374,42,79823,130472,547,36,No
CUST03375,39,42046,594924,774,48,No
CUST03376,23,133735,434655,822,12,No
CUST03377,42,56149,566293,702,48,No
CUST03378,23,93070,777382,549,12,No
CUST03379,48,127276,937658,509,12,No
CUST03380,24,93191,977924,604,36,No
CUST03381,59,36584,907915,513,48,Yes
CUST03382,50,34526,385940,608,12,No
CUST03383,34,58295,991090,674,36,Yes
CUST03384,48,91725,627022,593,48,No
CUST03385,52,107100,938596,748,48,No
CUST03386,30,106419,271101,768,36,No
CUST03387,23,40181,303860,655,60,Yes
CUST03388,54,83645,868144,599,36,No
CUST03389,51,138093,749512,781,60,No
CUST03390,23,52782,295101,830,36,No
CUST03391,28,31999,157452,841,36,No
CUST03392,22,104387,912198,524,60,No
CUST03393,57,101132,791917,533,36,No
CUST03394,32,147547,66539,731,36,No
CUST03395,31,77803,842952,806,60,No
CUST03396,47,125483,704818,793,48,No
CUST03397,39,133826,629546,828,60,No
CUST03398,50,36751,982342,767,36,No
CUST03399,44,100927,452756,826,60,No
CUST03400,42,99100,157944,650,12,No
CUST03401,40,99643,698841,599,24,No
CUST03402,27,49242,929950,614,36,Yes
CUST03403,48,77980,641307,786,12,No
CUST03404,22,98126,545952,579,48,No
CUST03405,50,125111,487994,515,48,No
CUST03406,34,65567,638942,616,60,No
CUST03407,41,112837,744727,808,36,No
CUST03408,54,43156,739186,787,12,No
CUST03409,39,133529,53221,676,48,No
CUST03410,28,43672,996076,789,60,No
CUST03411,22,96991,893668,575,48,No
CUST03412,43,96368,759418,575,48,No
CUST03413,26,127708,627360,695,60,No
CUST03414,47,107621,126340,610,12,No
CUST03415,48,37878,754655,574,24,Yes
CUST03416,41,99908,403215,561,36,No
CUST03417,38,77254,617770,576,24,No
CUST03418,40,136380,583757,639,12,No
CUST03419,31,87707,838878,614,12,Yes
CUST03420,53,81917,679557,700,48,Yes
CUST03421,24,40307,924208,698,60,No
CUST03422,26,112597,252724,813,36,No
CUST03423,22,31280,119439,692,60,Yes
CUST03424,38,35499,357269,822,60,Yes
CUST03425,41,32120,525148,708,24,No
CUST03426,54,50676,964191,798,48,No
CUST03427,30,31592,815435,688,24,No
CUST03428,38,27204,989228,753,48,No
CUST03429,39,76214,220196,529,48,No
CUST03430,46,125003,954938,710,24,No
CUST03431,43,27550,632446,547,48,Yes
CUST03432,51,145957,453149,524,24,No
CUST03433,59,33754,856473,634,12,Yes
CUST03434,54,113425,609453,634,12,No
CUST03435,33,51563,525913,618,12,Yes
CUST03436,41,71907,799646,587,24,No
CUST03437,46,39249,539887,778,12,No
CUST03438,34,136351,992789,584,12,Yes
CUST03439,31,25060,448280,557,24,No
CUST03440,36,133156,588228,842,36,No
CUST03441,52,96580,651290,676,48,No
CUST03442,34,83653,127946,841,60,No
CUST03443,37,102667,101573,586,60,No
CUST03444,30,138262,464804,650,60,Yes
CUST03445,27,81512,338769,645,12,No
CUST03446,34,114397,312276,552,48,No
CUST03447,27,146593,198660,737,48,No
CUST03448,31,144953,245714,538,12,No
CUST03449,26,140105,565454,801,60,No
CUST03450,27,107348,252779,633,60,No
CUST03451,47,47494,650330,779,36,No
CUST03452,52,127812,816748,810,48,No
CUST03453,48,138584,916473,618,60,No
CUST03454,28,136159,590331,590,60,No
CUST03455,41,78533,80573,673,24,No
CUST03456,49,121834,74031,752,60,No
CUST03457,48,77793,763813,560,48,No
CUST03458,24,77777,952723,754,24,No
CUST03459,54,127221,896835,575,12,No
CUST03460,21,74298,616881,573,12,No
CUST03461,31,48651,284784,822,36,No
CUST03462,31,36296,462464,847,36,Yes
CUST03463,42,95657,519009,553,36,No
CUST03464,30,121008,126401,767,24,Yes
CUST03465,57,43185,393295,790,48,No
CUST03466,59,30168,634608,802,60,No
CUST03467,38,55830,500846,819,60,No
CUST03468,55,138780,66951,581,24,No
CUST03469,23,136525,396954,517,60,No
CUST03470,35,111810,932653,777,48,No
CUST03471,59,118945,774992,628,60,No
CUST03472,29,64077,975359,810,36,No
CUST03473,60,92135,630429,822,12,No
CUST03474,39,70453,523813,820,60,No
CUST03475,23,116131,736642,725,12,No
CUST03476,32,55838,988681,778,48,No
CUST03477,51,50688,615465,836,24,Yes
CUST03478,60,84245,338253,694,12,No
CUST03479,25,119294,708315,839,48,No
CUST03480,55,89549,453150,777,24,No
CUST03481,57,144972,507666,758,48,No
CUST03482,30,134713,924604,566,36,No
CUST03483,33,89737,836185,519,60,No
CUST03484,54,25085,467955,829,24,No
CUST03485,36,73323,104391,637,12,No
CUST03486,44,124033,459106,695,60,No
CUST03487,50,99605,90177,515,12,No
CUST03488,55,48056,866189,675,36,No
CUST03489,32,147451,599018,701,48,No
CUST03490,33,43396,420168,813,36,No
CUST03491,36,108092,189563,849,60,No
CUST03492,38,128485,460397,613,24,No
CUST03493,57,147491,158110,674,48,No
CUST03494,26,114714,763586,667,24,No
CUST03495,42,119689,556779,591,36,No
CUST03496,57,47525,473259,801,24,No
CUST03497,35,70000,605473,811,36,No
CUST03498,53,38921,637132,700,36,No
CUST03499,52,93017,325617,697,60,No
CUST03500,60,67000,842710,749,36,No
CUST03501,35,25996,253591,656,60,No
CUST03502,53,133046,654991,538,12,No
CUST03503,59,88471,222820,524,24,No
CUST03504,42,101280,297482,637,12,Yes
CUST03505,44,52549,463695,657,12,No
CUST03506,50,39093,392640,667,24,No
CUST03507,32,72986,699466,609,48,No
CUST03508,54,37763,299717,718,48,No
CUST03509,23,27104,700925,636,24,Yes
CUST03510,27,62156,857151,544,12,No
CUST03511,32,84851,451533,815,60,No
CUST03512,28,116236,670478,768,48,No
CUST03513,59,121010,925468,567,48,Yes
CUST03514,44,42009,296425,763,60,No
CUST03515,43,77716,220697,570,36,No
CUST03516,48,79536,111204,666,60,No
CUST03517,49,95636,513681,643,36,No
CUST03518,29,89580,790401,672,60,No
CUST03519,38,95955,712880,673,60,No
CUST03520,44,129412,958899,662,60,No
CUST03521,53,41894,369335,814,12,No
CUST03522,48,68554,76629,569,12,No
CUST03523,23,45439,890561,657,36,No
CUST03524,58,109848,971077,618,12,No
CUST03525,29,109233,969990,559,36,No
CUST03526,25,52308,55840,665,36,No
CUST03527,54,51750,714186,824,48,No
CUST03528,32,114390,155244,645,36,No
CUST03529,54,93785,696875,696,48,No
CUST03530,52,43883,573852,613,48,Yes
CUST03531,49,119288,356884,829,48,No
CUST03532,21,42004,434087,763,24,No
CUST03533,39,52413,122973,769,24,No
CUST03534,32,117742,619759,554,24,No
CUST03535,25,41553,259905,810,24,No
CUST03536,21,107170,369678,819,12,Yes
CUST03537,21,141061,144215,766,24,No
CUST03538,52,45991,263864,783,48,No
CUST03539,55,46634,854189,741,48,No
CUST03540,26,112183,528179,590,24,No
CUST03541,51,85851,386434,633,36,No
CUST03542,38,88417,192256,694,24,No
CUST03543,23,67655,199365,816,12,No
CUST03544,50,75123,993352,836,60,No
CUST03545,27,76445,105675,781,24,No
CUST03546,28,109596,541543,589,12,No
CUST03547,34,50994,514412,611,60,Yes
CUST03548,32,134820,80688,666,24,No
CUST03549,57,99301,694674,609,48,No
CUST03550,27,121050,497846,667,60,Yes
CUST03551,40,55968,630005,781,24,No
CUST03552,31,67611,735055,686,24,No
CUST03553,55,51632,385757,784,36,No
CUST03554,28,89107,809993,830,48,No
CUST03555,52,53687,219409,701,36,No
CUST03556,22,99847,398781,633,36,No
CUST03557,52,105112,800246,559,24,No
CUST03558,59,133117,939133,798,48,Yes
CUST03559,57,47849,511522,535,24,No
CUST03560,36,112388,994843,805,48,No
CUST03561,52,119209,167978,609,48,No
CUST03562,41,43124,657732,785,60,No
CUST03563,30,28680,901780,845,12,No
CUST03564,44,77052,814624,527,60,No
CUST03565,23,140785,96625,635,60,No
CUST03566,50,92977,577916,759,60,No
CUST03567,34,115874,825926,690,60,No
CUST03568,36,108548,610977,701,12,No
CUST03569,23,51475,68179,642,36,No
CUST03570,45,109594,135993,793,60,No
CUST03571,50,33704,413737,583,24,No
CUST03572,57,142773,959736,547,12,No
CUST03573,57,46951,867071,800,36,No
CUST03574,26,64687,258498,744,36,No
CUST03575,53,50277,109442,813,24,No
CUST03576,57,79471,542932,542,24,No
CUST03577,52,37180,688265,558,24,Yes
CUST03578,30,120912,209160,559,24,No
CUST03579,50,78754,539216,838,24,Yes
CUST03580,59,126105,832259,844,12,No
CUST03581,45,77782,159581,566,24,Yes
CUST03582,60,119590,83467,728,24,No
CUST03583,54,124608,508895,627,24,No
CUST03584,34,29852,357874,792,24,No
CUST03585,42,52315,612192,506,24,Yes
CUST03586,40,126796,596300,553,24,No
CUST03587,39,48086,155338,546,36,Yes
CUST03588,56,114527,463960,820,60,No
CUST03589,42,137701,59166,795,36,No
CUST03590,30,103161,350640,692,24,Yes
CUST03591,58,50382,784659,687,36,No
CUST03592,25,131229,828160,835,12,No
CUST03593,34,118804,749348,791,60,No
CUST03594,58,90084,913495,508,12,No
CUST03595,50,40551,198770,641,24,No
CUST03596,43,97049,392505,776,36,No
CUST03597,29,52788,937454,513,36,Yes
CUST03598,30,28361,197687,746,12,No
CUST03599,44,105511,219820,745,24,No
CUST03600,38,32904,224432,806,60,Yes
CUST03601,26,81521,496901,802,12,No
CUST03602,29,41578,951786,644,60,Yes
CUST03603,27,69877,384952,633,24,No
CUST03604,21,54076,785262,646,12,Yes
CUST03605,28,27209,696066,685,48,No
CUST03606,57,144826,855738,827,48,No
CUST03607,40,106645,118034,689,48,No
CUST03608,43,73754,348889,717,24,No
CUST03609,37,87858,932459,554,24,No
CUST03610,37,85521,505275,501,12,Yes
CUST03611,24,125814,174266,763,12,Yes
CUST03612,22,130656,822468,711,60,No
CUST03613,49,77250,339585,546,48,No
CUST03614,54,30586,620816,506,60,No
CUST03615,44,83688,162619,575,60,Yes
CUST03616,27,69920,788516,531,48,Yes
CUST03617,53,30564,478434,731,12,No
CUST03618,50,118404,290322,670,12,No
CUST03619,39,72332,606473,641,48,No
CUST03620,46,47935,169753,600,12,Yes
CUST03621,48,48819,415883,772,60,No
CUST03622,49,80824,787576,719,60,No
CUST03623,22,51812,176349,787,12,No
CUST03624,33,104555,472135,580,48,No
CUST03625,48,141606,462744,723,24,Yes
CUST03626,58,33398,600099,623,24,Yes
CUST03627,51,27487,83643,529,36,No
CUST03628,48,38129,375689,669,60,Yes
CUST03629,25,129215,172137,525,48,No
CUST03630,50,41295,314573,519,12,No
CUST03631,37,101751,297413,778,60,Yes
CUST03632,57,124259,783933,823,36,No
CUST03633,41,57675,750144,533,36,Yes
CUST03634,23,58491,690216,811,60,Yes
CUST03635,58,64010,727992,806,48,No
CUST03636,46,127672,685551,770,48,No
CUST03637,25,51039,535750,802,48,No
CUST03638,47,75098,682277,784,36,No
CUST03639,45,38051,205650,610,48,No
CUST03640,24,88572,553203,792,36,No
CUST03641,32,124902,387976,723,24,No
CUST03642,53,112783,669682,804,36,No
CUST03643,28,105025,517736,507,12,No
CUST03644,37,46645,976338,720,24,Yes
CUST03645,50,31682,590615,735,60,No
CUST03646,27,36668,480694,528,24,No
CUST03647,22,107683,892268,838,36,Yes
CUST03648,55,148694,888007,542,24,No
CUST03649,60,99915,587872,804,60,No
CUST03650,58,83796,994591,575,12,Yes
CUST03651,49,27937,816463,775,60,No
CUST03652,39,146609,743618,760,12,No
CUST03653,25,96646,468383,633,36,No
CUST03654,31,124330,176083,731,36,No
CUST03655,35,99853,511744,759,36,No
CUST03656,21,95660,230958,531,12,No
CUST03657,23,79891,547347,663,48,No
CUST03658,32,135378,248091,694,60,Yes
CUST03659,59,77852,145948,831,12,No
CUST03660,53,141783,573957,845,60,No
CUST03661,31,103630,752978,716,60,No
CUST03662,30,85733,811481,700,60,No
CUST03663,51,112108,716253,525,36,Yes
CUST03664,43,55059,798035,560,36,Yes
CUST03665,26,128562,659196,716,12,No
CUST03666,23,89796,993285,782,24,No
CUST03667,39,113367,987178,783,60,No
CUST03668,45,71405,162206,735,60,No
CUST03669,46,48819,357075,827,12,No
CUST03670,47,117013,720725,644,60,No
CUST03671,55,57591,805346,635,60,Yes
CUST03672,38,84383,586556,659,24,Yes
CUST03673,21,45047,638076,673,12,No
CUST03674,31,147344,422843,796,24,No
CUST03675,47,61073,618977,779,24,Yes
CUST03676,57,128460,866489,613,36,No
CUST03677,55,116316,576184,616,60,Yes
CUST03678,48,43017,321090,702,48,No
CUST03679,54,83349,681182,794,12,No
CUST03680,60,134185,116490,545,36,Yes
CUST03681,28,101873,989586,627,36,No
CUST03682,59,108898,904446,583,24,No
CUST03683,27,55493,273707,743,48,No
CUST03684,42,49455,310702,522,36,No
CUST03685,53,37372,470068,670,12,No
CUST03686,44,143807,341941,654,48,No
CUST03687,28,105777,152090,719,36,No
CUST03688,33,116359,353198,640,12,No
CUST03689,47,77699,936180,532,48,No
CUST03690,51,142515,833833,533,60,No
CUST03691,37,102928,614385,793,60,No
CUST03692,55,95915,814921,501,48,No
CUST03693,56,44065,151605,639,12,No
CUST03694,47,92760,938973,553,24,No
